SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH_DIST,NEAREST_SCH_RANK,YEAR_SOLD,MONTH_SOLD,Price/land
Midland,423032.7868852459,2.9508196721311477,1.5081967213114753,1.9074074074074074,1064.4426229508197,113.85245901639344,1977.0666666666666,16372.131147540984,1472.5737704918033,6056.0,-31.88324956819672,116.01195807540984,0.9166462977754098,54.604166666666664,2016.5409836065573,7.098360655737705,824.5389857128466
Midvale,357054.61616161617,3.101010101010101,1.2727272727272727,1.6736842105263159,872.1717171717172,124.63636363636364,1975.52688172043,17169.696969696968,2267.6767676767677,6056.0,-31.889118395959596,116.0246913040404,1.4572541541141413,,2014.2626262626263,6.232323232323233,520.68558448057
Millendon,694513.8888888889,3.8333333333333335,1.8333333333333333,2.7241379310344827,28231.027777777777,220.86111111111111,1982.1714285714286,23269.444444444445,9794.444444444445,6056.0,-31.808349981111107,116.04019215277779,5.395204214,56.333333333333336,2007.0555555555557,7.111111111111111,33.655355546027636
Mindarie,725433.4928229665,4.033492822966507,2.1674641148325358,2.0862944162436547,644.1196172248804,237.96172248803828,2000.6699029126214,32870.33492822966,3037.799043062201,6030.0,-31.68631922344498,115.70783994114832,0.8178068537272727,112.75,2018.9617224880383,7.22488038277512,1277.2922922532773
Mirrabooka,399135.41007194243,3.5899280575539567,1.410071942446043,1.9112903225806452,670.4604316546763,131.71942446043167,1990.1555555555556,10631.654676258993,6882.014388489209,6061.0,-31.85695971402878,115.86558925539569,0.9516481611165467,39.8125,2016.4964028776978,6.237410071942446,661.9246791041967
Morley,462455.22388059704,3.1940298507462686,1.4179104477611941,2.036363636363636,765.4029850746268,147.8507462686567,1979.671875,8552.23880597015,3798.507462686567,6062.0,-31.886828846417913,115.90551599104477,1.3092091239,98.18032786885246,2019.6716417910447,7.970149253731344,854.2487360347499
Mosman Park,1398858.9108910891,3.603960396039604,1.9405940594059405,2.010989010989011,592.4455445544554,210.20792079207922,1976.0408163265306,11352.475247524753,979.1089108910891,6012.0,-32.01456340574257,115.7639156029703,0.9538068519277227,15.514851485148515,2018.2475247524753,7.0495049504950495,2620.306103653709
Mount Claremont,1279029.725925926,3.688888888888889,2.096296296296296,2.1384615384615384,830.8518518518518,227.11111111111111,1992.3684210526317,7344.444444444444,1347.3333333333333,6010.0,-31.965180522814816,115.78280837333334,0.89593994382,8.577777777777778,2017.585185185185,7.42962962962963,2396.0754861097143
Mount Hawthorn,993565.4672897196,3.1682242990654204,1.644859813084112,1.88,487.01869158878503,163.6355140186916,1956.7904761904763,4220.560747663551,1400.588785046729,6016.0,-31.9201377782243,115.83562381682243,0.898935849071028,102.69354838709677,2018.2242990654206,7.5233644859813085,2209.4009545244194
Mount Helena,560949.0445859872,3.732484076433121,1.6687898089171975,2.797202797202797,10337.649681528663,180.94904458598725,1988.575163398693,34403.82165605095,19901.910828025477,6082.0,-31.869324014203823,116.20947706687899,1.5043196421566878,105.0,2015.936305732484,6.598726114649682,194.94389813059462
Mount Lawley,1048551.282051282,3.230769230769231,1.6282051282051282,1.945945945945946,681.2435897435897,170.65384615384616,1952.6666666666667,2882.051282051282,946.3846153846154,6050.0,-31.93118391371795,115.87555445384616,0.7647812822320512,10.974358974358974,2019.3076923076924,7.32051282051282,2131.5179067128565
Mount Nasura,479858.14814814815,3.562962962962963,1.6814814814814816,2.484375,1372.1925925925925,173.8740740740741,1981.8253968253969,25945.185185185186,1358.2740740740742,6112.0,-32.13816067348148,116.02454501111112,1.5967924030844445,56.0,2015.414814814815,6.318518518518519,470.59939748083053
Mount Pleasant,1209374.611111111,3.7685185185185186,2.185185185185185,2.11,554.3703703703703,234.41666666666666,1990.0740740740741,8569.444444444445,1558.3148148148148,6153.0,-32.02863092101852,115.84836800185185,1.3122746825898148,28.694444444444443,2018.7962962962963,6.361111111111111,2282.121889139181
Mount Richon,530459.3129770992,3.8091603053435112,1.8854961832061068,2.5196850393700787,1809.2900763358778,193.3969465648855,1989.5403225806451,27688.549618320612,1141.1145038167938,6112.0,-32.15953321091603,116.02105030381679,0.9731057715687023,,2014.8778625954199,6.343511450381679,446.2708709164777
Mullaloo,741376.8656716418,3.8208955223880596,1.9477611940298507,2.046511627906977,745.5671641791045,191.1865671641791,1986.045112781955,22152.238805970148,3330.597014925373,6027.0,-31.778567333955223,115.74459005,1.6658022104679104,82.9776119402985,2017.7611940298507,6.141791044776119,1032.4670665015376
Mundaring,652875.674074074,3.740740740740741,1.8592592592592592,2.6666666666666665,4799.214814814814,199.6888888888889,1990.1475409836066,29673.333333333332,15736.296296296296,6073.0,-31.900280440814814,116.16687400148149,1.560461641594074,,2016.4,6.4,290.6925084479741
Mundijong,395887.12,3.368,1.536,2.0458715596330275,4376.648,161.424,1985.2666666666667,39477.6,15404.0,6123.0,-32.29050151776,115.9841967552,2.4509878247279997,,2011.744,6.68,276.37530642091536
Munster,1030000.0,4.0,1.0,2.0,20000.0,218.0,1980.0,22500.0,5300.0,6166.0,-32.14977882,115.8106937,3.106256367,,2020.0,3.0,51.5
Murdoch,710713.3461538461,3.9423076923076925,2.048076923076923,2.0784313725490198,710.8269230769231,196.8653846153846,1990.1650485436894,12407.692307692309,1722.923076923077,6150.0,-32.06147821346154,115.83331654615384,1.0076442111846153,24.0,2013.9038461538462,6.423076923076923,1152.1606637435827
Myaree,684020.618556701,3.2371134020618557,1.5463917525773196,1.913978494623656,1281.701030927835,148.0,1986.031914893617,10574.226804123711,3836.082474226804,6154.0,-32.039460750824745,115.81454698969073,1.1690319933103093,58.21649484536083,2016.3298969072166,7.072164948453608,1387.620245066389
Naval Base,1408000.0,3.0,1.0,,2614.0,558.0,2002.0,28500.0,6400.0,6165.0,-32.20141,115.78739,4.843566385,138.0,2013.0,7.0,538.6381025248661
Nedlands,1647441.826923077,3.6923076923076925,2.0288461538461537,2.4343434343434343,819.5961538461538,228.10576923076923,1954.5588235294117,6021.153846153846,1848.1442307692307,6009.0,-31.979865525384618,115.80445964326924,2.0618825685990383,9.307692307692308,2018.423076923077,6.634615384615385,2185.111604941271
Neerabup,773500.0,3.5,2.0,2.5,29769.25,215.625,1987.142857142857,31675.0,1925.0,6031.0,-31.68176197125,115.7541084875,2.68988485025,,2006.125,6.25,32.485936713595244
Nollamara,352064.10256410256,2.9743589743589745,1.6666666666666667,1.7297297297297298,508.2307692307692,110.97435897435898,2000.3846153846155,8176.923076923077,4043.5897435897436,6061.0,-31.880095217692308,115.84373273333334,1.2378251160564102,135.0,2019.025641025641,6.897435897435898,1020.5871536518846
Noranda,582302.8846153846,3.9711538461538463,2.019230769230769,2.54,772.1057692307693,205.54807692307693,1986.3131313131314,9369.23076923077,5470.192307692308,6062.0,-31.875255545865382,115.89770216153846,1.3065456196423075,101.84782608695652,2018.0865384615386,6.634615384615385,823.0278820705425
North Beach,1038234.5360824743,3.422680412371134,1.9381443298969072,2.0,635.7835051546392,189.7835051546392,1988.3626373626373,13813.40206185567,4058.762886597938,6020.0,-31.86188435329897,115.75886264639175,1.6439492105783506,29.2680412371134,2016.9690721649486,7.072164948453608,2224.9062667743665
North Coogee,1160017.0212765958,3.8297872340425534,2.3617021276595747,2.2888888888888888,772.3191489361702,285.2340425531915,2011.7560975609756,18376.59574468085,5038.297872340426,6163.0,-32.09493968425532,115.76173222978724,2.2957741752978724,128.0,2017.936170212766,6.957446808510638,3036.0149736717235
North Fremantle,1223992.957746479,3.1267605633802815,1.943661971830986,1.8955223880597014,595.5352112676056,195.38028169014083,1979.246153846154,13154.929577464789,618.7042253521126,6159.0,-32.03156520014085,115.75566549718309,1.8249571022676057,23.535211267605632,2017.3239436619717,6.690140845070423,3306.9024927244122
North Lake,626045.8015267176,3.931297709923664,1.9694656488549618,2.1584158415841586,693.9312977099237,210.38931297709922,1992.4505494505495,14686.259541984733,2675.5725190839694,6163.0,-32.08158773687023,115.8311097480916,1.165273034119084,87.71666666666667,2011.679389312977,6.519083969465649,928.1150909636142
North Perth,849586.6666666666,2.973333333333333,1.5866666666666667,1.9420289855072463,424.53333333333336,146.78666666666666,1958.7391304347825,2826.6666666666665,1943.8266666666666,6006.0,-31.927585518133334,115.85348267466667,1.0441763596626668,83.18666666666667,2019.2133333333334,6.906666666666666,2321.8486950796882
Northbridge,721636.3636363636,2.4545454545454546,1.7272727272727273,1.5,647.5454545454545,141.63636363636363,1972.0,1254.1818181818182,1175.1818181818182,6003.0,-31.94531360363636,115.85687883636363,1.0028876897090908,,2014.8181818181818,5.818181818181818,2031.3886892176836
O'Connor,501250.0,3.0,1.625,2.75,574.25,132.25,1987.625,13750.0,4450.0,6163.0,-32.0622893675,115.79362516249999,1.28448674775,91.0,2013.125,3.25,1065.1720736634734
Oakford,835467.7419354839,4.21505376344086,2.064516129032258,3.3780487804878048,18297.139784946237,261.93548387096774,1999.0128205128206,29443.010752688173,8000.0,6121.0,-32.20659855731183,115.94402617204301,5.178742200408602,118.4,2015.4193548387098,7.172043010752688,63.767584434815475
Ocean Reef,794405.0458715596,4.064220183486238,2.128440366972477,2.1782178217821784,763.9357798165138,234.6880733944954,1991.85,24513.761467889908,3376.146788990826,6027.0,-31.757913312660552,115.73701947247707,0.8780732310247706,73.43119266055047,2018.1376146788991,6.137614678899083,1066.147111135069
Oldbury,770338.1923076923,4.076923076923077,1.8461538461538463,2.6,92374.26923076923,220.3846153846154,1989.85,34692.307692307695,7215.384615384615,6121.0,-32.26114910384616,115.90562580384615,5.985879843884616,,2007.1153846153845,6.846153846153846,25.348735412801837
Orange Grove,728402.1739130435,3.9347826086956523,2.0434782608695654,3.0256410256410255,13770.673913043478,232.8695652173913,1982.6052631578948,17647.82608695652,3884.782608695652,6109.0,-32.03422782195652,116.01867673478262,2.8611857367826086,64.94117647058823,2008.6521739130435,7.239130434782608,65.58764376861684
Orelia,313241.1379310345,3.579310344827586,1.5931034482758621,1.9333333333333333,687.7379310344828,141.80689655172415,1989.0882352941176,31340.0,1829.7724137931034,6167.0,-32.232123996,115.82374818344829,1.1843438425351724,138.0,2017.2068965517242,6.655172413793103,517.7621938365564
Osborne Park,499711.1111111111,2.977777777777778,1.511111111111111,2.1463414634146343,811.9333333333333,127.64444444444445,1988.3809523809523,6517.777777777777,1491.2666666666667,6017.0,-31.90077883111111,115.8259752511111,0.9242978655599999,65.0,2017.8,7.2444444444444445,1323.7781388591256
Padbury,546701.052631579,3.557894736842105,1.4526315789473685,1.6896551724137931,731.1789473684211,149.22105263157894,1981.2289156626507,18555.78947368421,1566.8105263157895,6025.0,-31.805009174315792,115.7669113905263,1.6350702063947369,43.38947368421053,2018.6736842105263,7.073684210526316,797.5166555541788
Palmyra,680308.1395348837,3.36046511627907,1.5930232558139534,2.0481927710843375,669.0348837209302,145.1046511627907,1981.860759493671,12250.0,3668.6046511627906,6157.0,-32.0433321222093,115.78625497790698,1.8531004653255814,53.883720930232556,2019.139534883721,7.488372093023256,1273.2755925660217
Parkerville,624975.8503401361,3.639455782312925,1.748299319727891,2.859259259259259,8825.299319727892,189.76190476190476,1987.7328244274809,27924.48979591837,13291.836734693878,6081.0,-31.87336718578231,116.13903601836735,4.748842596843537,78.0,2014.5850340136055,6.73469387755102,193.23358368843486
Parkwood,476788.7155172414,3.5517241379310347,1.4655172413793103,1.926605504587156,807.3534482758621,140.91379310344828,1981.6574074074074,11741.379310344828,3626.7241379310344,6147.0,-32.04661488974138,115.9141127612069,0.7946427312103449,95.67647058823529,2017.1206896551723,7.25,754.4770721351812
Parmelia,277053.0701754386,3.5526315789473686,1.4210526315789473,1.9680851063829787,691.640350877193,128.40350877192984,1986.4903846153845,32869.29824561404,1584.0701754385964,6167.0,-32.24615817508772,115.82666386052631,1.0707252129403508,138.0,2017.421052631579,6.684210526315789,411.0890824713459
Pearsall,488438.3561643836,3.664383561643836,2.0136986301369864,2.2214285714285715,532.8835616438356,177.36301369863014,2008.014705882353,19335.616438356163,3904.109589041096,6065.0,-31.781860323356167,115.81898479178082,0.7868157807321918,,2017.2671232876712,6.760273972602739,1097.645272807044
Peppermint Grove,1793548.780487805,3.4146341463414633,2.024390243902439,2.230769230769231,1298.560975609756,224.09756097560975,1980.5142857142857,10402.439024390244,598.4634146341464,6011.0,-32.0001479604878,115.76443951707317,0.4729772043073171,5.2926829268292686,2013.0,5.804878048780488,2402.9973080649343
Piara Waters,518168.2242990654,3.7663551401869158,1.9813084112149533,2.262135922330097,498.89719626168227,191.39252336448598,2011.72,20673.831775700935,5882.242990654206,6112.0,-32.13074249009346,115.91905025514019,2.7244743238785047,62.0,2018.8878504672898,7.252336448598131,1100.3972679183155
Pickering Brook,640513.8888888889,3.7222222222222223,1.5555555555555556,2.7857142857142856,23626.777777777777,186.38888888888889,1979.6666666666667,27394.444444444445,14222.222222222223,6076.0,-32.03511645888889,116.13203022777778,4.322984718777778,,2008.888888888889,6.277777777777778,115.61147178859713
Port Kennedy,367967.20430107525,3.9086021505376345,1.9516129032258065,2.1807909604519775,645.9731182795699,180.9731182795699,2000.564417177914,46442.47311827957,3970.967741935484,6172.0,-32.36013137586021,115.75582018978494,1.7985022453731183,51.0,2019.0376344086021,6.935483870967742,597.1848420390152
Queens Park,471695.0,3.61,1.88,2.032608695652174,525.23,152.13,2000.0238095238096,9991.0,965.09,6107.0,-32.0033926449,115.94580795399999,0.7370676477460001,52.8,2017.16,5.81,1053.6740374224976
Quinns Rocks,504741.987654321,3.808641975308642,1.9259259259259258,2.08,665.4876543209876,177.74074074074073,1997.3862068965518,35639.50617283951,3088.2716049382716,6030.0,-31.662739479320987,115.69795395987654,1.1664745909018517,89.75342465753425,2018.962962962963,6.679012345679013,789.0008519706606
Redcliffe,465941.72185430466,3.5364238410596025,1.7682119205298013,2.0354609929078014,580.8543046357615,148.58940397350995,1993.941605839416,8413.245033112582,4254.9668874172185,6104.0,-31.94456037754967,115.94715648410596,2.0568441871258276,57.0,2016.794701986755,6.675496688741722,981.3436483950082
Ridgewood,405097.311827957,3.817204301075269,2.0053763440860215,2.122905027932961,529.0967741935484,172.9731182795699,2006.2692307692307,34874.1935483871,3089.2473118279568,6030.0,-31.661402084408603,115.72184878763441,1.054432619477957,120.0,2016.6182795698924,6.591397849462366,819.5470381248787
Riverton,667357.8842105264,3.610526315789474,1.768421052631579,1.9230769230769231,609.5157894736842,168.96842105263158,1988.7555555555555,9944.21052631579,3978.9473684210525,6148.0,-32.03504810242105,115.89727781473684,1.5867898529231579,66.7936507936508,2017.3263157894737,6.589473684210526,1237.9428558919412
Rivervale,592584.9206349206,3.3015873015873014,1.5714285714285714,2.142857142857143,736.7142857142857,157.015873015873,1981.593220338983,5453.9682539682535,1506.3650793650793,6103.0,-31.960335580952382,115.91578529206349,1.3485581517666667,57.0,2019.0,6.5396825396825395,1015.604164237857
Rockingham,430631.47191011236,3.550561797752809,1.6292134831460674,1.853658536585366,802.9662921348314,170.4943820224719,1991.183908045977,39006.74157303371,2948.5842696629215,6168.0,-32.2856630505618,115.7321355764045,0.9819683303213483,123.0,2019.3483146067415,7.247191011235955,801.4972232701895
Roleystone,605486.4406779661,3.9322033898305087,2.0,3.1171171171171173,5500.177966101695,219.1864406779661,1990.392857142857,27480.508474576272,5900.847457627118,6111.0,-32.1173858561017,116.07497484576271,5.9358795627033905,98.98989898989899,2017.6101694915253,6.635593220338983,244.59693487590272
Rossmoyne,1171435.56302521,3.8907563025210083,2.008403361344538,2.4504504504504503,784.453781512605,236.28571428571428,1982.1140350877192,9689.0756302521,1633.7478991596638,6148.0,-32.03886324100841,115.86822533865545,0.8762859294462184,17.49579831932773,2015.7394957983192,6.571428571428571,1565.9480510313279
Safety Bay,446946.07843137253,3.6372549019607843,1.7647058823529411,2.152173913043478,761.3823529411765,168.00980392156862,1983.3263157894737,40927.450980392154,3126.470588235294,6169.0,-32.30402793205882,115.73304741078432,1.0231558464490196,136.0,2018.637254901961,7.490196078431373,603.3209287896977
Salter Point,1172450.0,3.769230769230769,2.111888111888112,2.3576642335766422,645.048951048951,245.28671328671328,1989.8636363636363,7876.923076923077,1818.6573426573427,6152.0,-32.02246616524476,115.86752949020979,0.8691832746020979,23.0,2015.972027972028,6.699300699300699,1993.948381269379
Samson,567114.0,3.68,1.728,2.0756302521008405,843.072,171.232,1982.0350877192982,14343.2,4997.6,6163.0,-32.07016985984,115.7978250448,0.59273460412768,91.0,2013.664,6.552,793.1053142825814
Sawyers Valley,476987.6984126984,3.6587301587301586,1.7063492063492063,2.75,12217.873015873016,186.6984126984127,1985.5,33195.23809523809,19264.285714285714,6074.0,-31.898656455873013,116.20446547301587,1.9673491831761907,105.0,2009.4444444444443,6.087301587301587,120.18567388876585
Scarborough,726936.6885245901,3.2295081967213113,1.721311475409836,1.9642857142857142,661.9344262295082,159.55737704918033,1987.6333333333334,10482.393442622952,3433.0,6019.0,-31.895271783934426,115.76914564590163,1.0292013363065573,7.0,2019.5737704918033,7.786885245901639,1723.3248249317635
Secret Harbour,485088.83248730964,3.964467005076142,2.0558375634517767,2.1989528795811517,648.6497461928934,215.94416243654823,2004.638888888889,51372.081218274114,8911.675126903554,6173.0,-32.40602871472081,115.76027663756345,1.4108434572543147,35.0,2019.2994923857868,7.319796954314721,774.7166823109725
Serpentine,650652.8925619834,4.041322314049586,1.9256198347107438,3.0,19169.99173553719,199.11570247933884,1995.6741573033707,47676.03305785124,21907.438016528926,6125.0,-32.36783027107438,115.9795150892562,11.031940803487604,134.0,2015.3223140495868,6.68595041322314,136.48517975175284
Seville Grove,337000.0,3.783333333333333,1.8083333333333333,2.212962962962963,650.1666666666666,154.60833333333332,2000.5981308411215,23849.166666666668,2065.241666666667,6112.0,-32.13560568241667,115.98941308583333,0.9339733159575,139.0,2018.3166666666666,7.033333333333333,575.8070351549314
Shelley,958238.0769230769,3.723076923076923,1.9538461538461538,2.1311475409836067,715.6,199.73846153846154,1985.516129032258,9064.615384615385,3356.923076923077,6148.0,-32.030038944153844,115.88607808153846,1.4466268215723077,17.076923076923077,2016.8923076923077,7.076923076923077,1577.4081543831833
Shenton Park,1269592.303030303,3.393939393939394,1.8282828282828283,1.881720430107527,439.6161616161616,174.6060606060606,1957.3186813186812,4424.242424242424,692.2727272727273,6008.0,-31.96034315989899,115.8131234030303,1.0064229749565656,13.737373737373737,2017.2424242424242,6.595959595959596,3073.914939411294
Shoalwater,479005.28301886795,3.5,1.7924528301886793,2.227722772277228,731.5471698113207,167.56603773584905,1989.1386138613861,40562.264150943396,4630.188679245283,6169.0,-32.294904621132076,115.71268402735849,2.4506960838962266,136.0,2017.4905660377358,5.773584905660377,829.4758247843804
Sinagra,464718.83720930235,3.761627906976744,2.0,2.0843373493975905,1263.1162790697674,175.22093023255815,2007.861635220126,24183.13953488372,3647.093023255814,6065.0,-31.739792780000002,115.8052749639535,2.2540756320639534,131.0,2016.203488372093,6.203488372093023,941.924761719779
Singleton,456052.2375,3.86875,1.88125,2.121794871794872,759.9,191.875,1997.682119205298,55550.625,9366.875,6175.0,-32.443503310749996,115.75623424187499,2.8418413889625,57.2,2016.71875,6.2125,631.0292637882521
Sorrento,1031235.5769230769,3.855769230769231,2.0288461538461537,2.2903225806451615,1332.4615384615386,237.19230769230768,1987.142857142857,17011.53846153846,2969.230769230769,6020.0,-31.82759918423077,115.75485804807691,0.8746756194701923,23.5,2018.5192307692307,7.125,1397.0847733926976
South Fremantle,1092535.4747474748,3.242424242424242,1.7777777777777777,2.0652173913043477,593.7676767676768,170.15151515151516,1962.868131868132,16312.121212121212,2110.10101010101,6162.0,-32.0690446279798,115.75461281212121,1.329321670070707,121.61616161616162,2016.5151515151515,7.2727272727272725,2746.6623095645873
South Guildford,542880.2197802198,3.6758241758241756,1.8626373626373627,2.5697674418604652,663.2582417582418,174.1153846153846,1997.24375,12626.252747252747,1563.6923076923076,6055.0,-31.909188458846156,115.98308231483517,1.7341819874478022,52.0,2016.7912087912089,6.576923076923077,976.6618675338427
South Lake,439966.1644736842,3.664473684210526,1.6513157894736843,1.6879432624113475,681.3552631578947,150.6184210526316,1992.5328467153286,17367.105263157893,2672.3684210526317,6164.0,-32.10734331256579,115.84065641052632,0.8942841678085527,,2016.875,6.703947368421052,708.37923544628
South Perth,1204364.5833333333,3.2083333333333335,1.7291666666666667,2.1538461538461537,1201.5833333333333,203.97916666666666,1970.3541666666667,3441.6666666666665,3208.3333333333335,6151.0,-31.981301168541666,115.86893554166666,0.7487841041729166,37.0,2019.3333333333333,7.166666666666667,2193.1229667179873
Southern River,574922.3007518797,4.037593984962406,2.045112781954887,2.5039370078740157,609.4962406015038,223.0300751879699,2007.98347107438,18440.601503759397,5739.097744360903,6110.0,-32.099302943007515,115.94851646315789,1.2151652885406015,47.45112781954887,2018.4135338345864,6.7894736842105265,1035.5169799500231
Spearwood,501019.48051948054,3.5064935064935066,1.7532467532467533,2.1739130434782608,731.7272727272727,163.5974025974026,1991.4027777777778,18710.38961038961,6900.0,6163.0,-32.10789977766234,115.78448579480519,2.8797462626363637,,2018.8831168831168,6.558441558441558,919.40656489582
St James,552261.4942528736,3.2758620689655173,1.5057471264367817,2.259259259259259,712.2413793103449,139.91954022988506,1977.325,7162.068965517241,1417.551724137931,6102.0,-31.999919190804597,115.9096693137931,1.597474829854023,83.7,2017.6436781609195,6.931034482758621,1043.0176252559136
Stirling,829876.6413793104,3.8482758620689657,2.013793103448276,2.307142857142857,584.2413793103449,228.46206896551723,1999.5530303030303,8511.034482758621,1646.248275862069,6021.0,-31.88609132489655,115.81391712965518,1.3042157026765517,113.27586206896552,2018.510344827586,7.43448275862069,1644.8953019106534
Stoneville,601000.0,3.7985611510791366,1.7553956834532374,2.5039370078740157,9780.273381294965,185.9928057553957,1987.7586206896551,30909.35251798561,16274.100719424461,6081.0,-31.867769616187054,116.17012140503597,3.545990160971223,105.0,2015.0287769784172,6.489208633093525,161.10289241111488
Stratton,345232.593220339,3.5706214689265536,1.5480225988700564,1.8242424242424242,516.8926553672317,122.20338983050847,1994.5298507462687,19690.39548022599,4731.073446327684,6056.0,-31.86599738276836,116.04080020508475,2.3900215229604522,93.0,2015.8926553672316,6.638418079096045,677.61608005286
Subiaco,1271129.0615384616,3.1538461538461537,1.8,1.7627118644067796,543.8153846153846,186.73846153846154,1959.05,3492.3076923076924,582.0153846153846,6008.0,-31.94951915753846,115.82241056615385,1.290210191276923,5.2,2018.8153846153846,7.492307692307692,3492.664171591622
Success,530258.7719298246,3.9298245614035086,2.017543859649123,2.1904761904761907,582.4649122807018,198.50877192982455,2005.054347826087,21412.280701754386,2382.938596491228,6164.0,-32.1447019727193,115.84949914035089,1.4355923769649122,106.57894736842105,2018.798245614035,6.868421052631579,941.8441344803247
Swan View,435246.05154639174,3.5257731958762886,1.6185567010309279,2.1176470588235294,989.8453608247422,169.71134020618555,1984.5505617977528,19524.74226804124,4692.783505154639,6056.0,-31.884115193917527,116.04915889896907,1.0828577190824742,,2017.7628865979382,7.360824742268041,528.7636602668555
Swanbourne,1582618.08,3.752,2.12,2.1186440677966103,551.04,230.944,1984.6140350877192,8963.2,745.376,6010.0,-31.97753735472,115.76881017919999,0.7144955639744001,23.688,2016.328,6.624,3204.2982798838207
Tapping,488820.70707070705,3.9292929292929295,2.0202020202020203,2.1197916666666665,587.7676767676768,203.1161616161616,2006.0224719101125,26568.68686868687,4346.969696969697,6065.0,-31.719533590858585,115.79658686818182,2.3921117910959597,91.87878787878788,2018.510101010101,6.55050505050505,845.7610418136503
The Vines,663317.8125,4.00625,2.1375,2.6953642384105962,1755.375,250.35625,2002.554794520548,25579.5125,14889.43125,6069.0,-31.757267248625,116.00483277375,3.48464940061875,98.0,2018.40625,6.18125,668.0173417452459
Thornlie,405826.7326732673,3.613861386138614,1.693069306930693,2.086021505376344,695.059405940594,163.1089108910891,1987.2448979591836,15350.49504950495,2161.762376237624,6108.0,-32.06402368306931,115.95347602079207,1.2598657589831683,121.81818181818181,2018.920792079208,7.782178217821782,617.530189973765
Treeby,595000.0,4.0,2.0,2.0,400.5,229.0,2016.0,19550.0,1600.0,6164.0,-32.12702749,115.8751708,2.1506043815,129.0,2019.0,9.0,1490.0967151913005
Trigg,1220422.4852941176,3.610294117647059,1.911764705882353,2.171875,744.6985294117648,198.00735294117646,1980.0967741935483,12944.85294117647,4644.85294117647,6029.0,-31.873638183823527,115.75808495882353,1.0994484280022059,7.0,2016.1838235294117,6.485294117647059,2088.547756307878
Tuart Hill,533311.1111111111,3.066666666666667,1.511111111111111,1.8604651162790697,673.6666666666666,139.04444444444445,1989.2727272727273,6275.555555555556,2140.0,6060.0,-31.899382772444444,115.83574482888889,0.6746551834955555,65.0,2018.0666666666666,6.977777777777778,1363.9298737032136
Two Rocks,481004.1647058824,3.764705882352941,1.7529411764705882,2.371794871794872,3118.8,190.63529411764705,1994.7894736842106,56401.17647058824,18248.235294117647,6037.0,-31.49435357223529,115.60495738941177,7.757590292858824,,2017.870588235294,7.211764705882353,443.71115989335493
Upper Swan,638894.7631578947,3.973684210526316,1.868421052631579,3.1538461538461537,23501.947368421053,217.89473684210526,1977.9375,25897.36842105263,13810.526315789473,6069.0,-31.770003463157895,116.02893024736844,4.9469870212631575,63.6578947368421,2009.421052631579,6.105263157894737,183.84794279467442
Victoria Park,688490.9090909091,3.1818181818181817,1.6363636363636365,2.1538461538461537,438.1454545454545,140.5090909090909,1970.98,4476.363636363636,1035.3454545454545,6100.0,-31.976872279636364,115.89603104363636,0.6921006661489091,56.0,2018.4727272727273,6.836363636363636,1970.6608515028593
Viveash,474043.8829787234,3.478723404255319,1.648936170212766,1.941860465116279,1889.7978723404256,156.04255319148936,1990.6024096385543,15601.063829787234,1466.372340425532,6056.0,-31.878330428617023,115.9994066319149,0.5950746800340425,53.0,2012.3617021276596,5.98936170212766,749.4063429106262
Waikiki,380884.05797101447,3.6594202898550723,1.7536231884057971,2.088709677419355,640.9130434782609,166.06521739130434,1995.8962962962962,41640.57971014493,1765.7898550724638,6169.0,-32.3158458965942,115.75558910434783,0.9477055344471015,136.0,2019.0217391304348,6.8478260869565215,618.7628553425152
Walliston,502423.6111111111,3.5555555555555554,1.5972222222222223,2.2777777777777777,2533.9305555555557,172.79166666666666,1978.274193548387,20552.777777777777,10123.611111111111,6076.0,-31.99666987486111,116.07007939722222,1.7259600975277778,97.91428571428571,2009.388888888889,6.333333333333333,353.91981225906676
Wandi,554953.6082474227,3.6907216494845363,1.9690721649484537,2.4942528735632186,3752.6082474226805,190.11340206185568,2011.2,26706.18556701031,5351.546391752578,6167.0,-32.19172210639175,115.86332923814433,5.360438979206185,129.37113402061857,2016.5979381443299,6.65979381443299,1045.4121765788223
Wangara,1375000.0,2.0,1.0,2.0,1320.0,830.0,2014.0,17600.0,5600.0,6065.0,-31.79494028,115.8408721,1.856522945,75.0,2015.0,6.0,1041.6666666666667
Wanneroo,525354.5611510791,3.841726618705036,1.870503597122302,2.425196850393701,1343.3453237410072,180.76978417266187,1991.336,21997.122302158274,3367.6258992805756,6065.0,-31.759420187050363,115.8085082381295,1.2921937952093525,125.0,2018.8848920863309,6.143884892086331,674.3671140187524
Warnbro,381915.5779220779,3.7142857142857144,1.7857142857142858,2.148936170212766,817.0584415584416,163.1883116883117,1991.138888888889,44010.38961038961,1814.922077922078,6169.0,-32.337942415779224,115.75674814285715,0.9441692559435065,51.0,2018.7987012987012,7.240259740259741,501.0116525950304
Warwick,579425.776923077,3.646153846153846,1.6615384615384616,2.0344827586206895,762.2923076923076,167.2846153846154,1978.967213114754,13587.692307692309,1059.9846153846154,6024.0,-31.839212867769234,115.80467301923076,1.0490330926407692,86.0,2016.5076923076922,6.415384615384616,832.3656323496923
